,index,label,area,time,v,rep,condition,id
440,0,1,17031,65,0,1,3.5 Hypoxia,1_0_1
441,1,2,12627,65,0,1,3.5 Hypoxia,2_0_1
442,2,3,35455,65,0,1,3.5 Hypoxia,3_0_1
443,3,4,804,65,0,1,3.5 Hypoxia,4_0_1
444,4,6,16734,65,0,1,3.5 Hypoxia,6_0_1
445,5,7,35395,65,0,1,3.5 Hypoxia,7_0_1
446,0,1,18241,66,0,1,3.5 Hypoxia,1_0_1
447,1,2,13115,66,0,1,3.5 Hypoxia,2_0_1
448,2,3,37843,66,0,1,3.5 Hypoxia,3_0_1
449,3,4,803,66,0,1,3.5 Hypoxia,4_0_1
450,4,6,17499,66,0,1,3.5 Hypoxia,6_0_1
451,5,7,37372,66,0,1,3.5 Hypoxia,7_0_1
452,0,1,19548,67,0,1,3.5 Hypoxia,1_0_1
453,1,2,13934,67,0,1,3.5 Hypoxia,2_0_1
454,2,3,40141,67,0,1,3.5 Hypoxia,3_0_1
455,3,4,784,67,0,1,3.5 Hypoxia,4_0_1
456,4,6,18492,67,0,1,3.5 Hypoxia,6_0_1
457,5,7,39583,67,0,1,3.5 Hypoxia,7_0_1
458,0,1,21108,68,0,1,3.5 Hypoxia,1_0_1
459,1,2,14743,68,0,1,3.5 Hypoxia,2_0_1
460,2,3,42509,68,0,1,3.5 Hypoxia,3_0_1
461,3,4,792,68,0,1,3.5 Hypoxia,4_0_1
462,4,6,19568,68,0,1,3.5 Hypoxia,6_0_1
463,5,7,41833,68,0,1,3.5 Hypoxia,7_0_1
464,0,1,22967,69,0,1,3.5 Hypoxia,1_0_1
465,1,2,15339,69,0,1,3.5 Hypoxia,2_0_1
466,2,3,45153,69,0,1,3.5 Hypoxia,3_0_1
467,3,4,817,69,0,1,3.5 Hypoxia,4_0_1
468,4,6,20341,69,0,1,3.5 Hypoxia,6_0_1
469,5,7,44377,69,0,1,3.5 Hypoxia,7_0_1
470,0,1,24494,70,0,1,3.5 Hypoxia,1_0_1
471,1,2,16045,70,0,1,3.5 Hypoxia,2_0_1
472,2,3,47667,70,0,1,3.5 Hypoxia,3_0_1
473,3,4,808,70,0,1,3.5 Hypoxia,4_0_1
474,4,6,21603,70,0,1,3.5 Hypoxia,6_0_1
475,5,7,47026,70,0,1,3.5 Hypoxia,7_0_1
476,0,1,25787,71,0,1,3.5 Hypoxia,1_0_1
477,1,2,16986,71,0,1,3.5 Hypoxia,2_0_1
478,2,3,49523,71,0,1,3.5 Hypoxia,3_0_1
479,3,4,807,71,0,1,3.5 Hypoxia,4_0_1
480,4,6,22787,71,0,1,3.5 Hypoxia,6_0_1
481,5,7,50062,71,0,1,3.5 Hypoxia,7_0_1
482,0,1,27093,72,0,1,3.5 Hypoxia,1_0_1
483,1,2,17934,72,0,1,3.5 Hypoxia,2_0_1
484,2,3,51573,72,0,1,3.5 Hypoxia,3_0_1
485,3,4,803,72,0,1,3.5 Hypoxia,4_0_1
486,4,6,24167,72,0,1,3.5 Hypoxia,6_0_1
487,5,7,53066,72,0,1,3.5 Hypoxia,7_0_1
488,0,1,28676,73,0,1,3.5 Hypoxia,1_0_1
489,1,2,19263,73,0,1,3.5 Hypoxia,2_0_1
490,2,3,53792,73,0,1,3.5 Hypoxia,3_0_1
491,3,4,797,73,0,1,3.5 Hypoxia,4_0_1
492,4,6,25580,73,0,1,3.5 Hypoxia,6_0_1
493,5,7,56237,73,0,1,3.5 Hypoxia,7_0_1
494,0,1,30285,74,0,1,3.5 Hypoxia,1_0_1
495,1,2,20248,74,0,1,3.5 Hypoxia,2_0_1
496,2,3,56408,74,0,1,3.5 Hypoxia,3_0_1
497,3,4,830,74,0,1,3.5 Hypoxia,4_0_1
498,4,6,26790,74,0,1,3.5 Hypoxia,6_0_1
499,5,7,58652,74,0,1,3.5 Hypoxia,7_0_1
500,0,3,59563,75,0,1,3.5 Hypoxia,3_0_1
501,1,4,831,75,0,1,3.5 Hypoxia,4_0_1
502,2,6,27820,75,0,1,3.5 Hypoxia,6_0_1
503,3,7,62152,75,0,1,3.5 Hypoxia,7_0_1
504,0,4,812,76,0,1,3.5 Hypoxia,4_0_1
505,1,7,65145,76,0,1,3.5 Hypoxia,7_0_1
506,0,4,855,77,0,1,3.5 Hypoxia,4_0_1
507,1,7,69576,77,0,1,3.5 Hypoxia,7_0_1
508,0,4,835,78,0,1,3.5 Hypoxia,4_0_1
509,1,7,73153,78,0,1,3.5 Hypoxia,7_0_1
510,0,4,834,79,0,1,3.5 Hypoxia,4_0_1
511,1,7,77248,79,0,1,3.5 Hypoxia,7_0_1
512,0,4,832,80,0,1,3.5 Hypoxia,4_0_1
513,1,7,81971,80,0,1,3.5 Hypoxia,7_0_1
514,0,4,829,81,0,1,3.5 Hypoxia,4_0_1
515,1,7,85684,81,0,1,3.5 Hypoxia,7_0_1
516,0,4,826,82,0,1,3.5 Hypoxia,4_0_1
517,1,7,89196,82,0,1,3.5 Hypoxia,7_0_1
518,0,4,840,83,0,1,3.5 Hypoxia,4_0_1
519,1,7,93426,83,0,1,3.5 Hypoxia,7_0_1
520,0,4,843,84,0,1,3.5 Hypoxia,4_0_1
521,1,7,97747,84,0,1,3.5 Hypoxia,7_0_1
522,0,4,837,85,0,1,3.5 Hypoxia,4_0_1
523,1,7,99954,85,0,1,3.5 Hypoxia,7_0_1
524,0,4,837,86,0,1,3.5 Hypoxia,4_0_1
525,1,7,102849,86,0,1,3.5 Hypoxia,7_0_1
526,0,4,849,87,0,1,3.5 Hypoxia,4_0_1
527,1,7,105434,87,0,1,3.5 Hypoxia,7_0_1
528,0,4,850,88,0,1,3.5 Hypoxia,4_0_1
529,1,7,108041,88,0,1,3.5 Hypoxia,7_0_1
530,0,4,845,89,0,1,3.5 Hypoxia,4_0_1
531,1,7,110470,89,0,1,3.5 Hypoxia,7_0_1
532,0,4,856,90,0,1,3.5 Hypoxia,4_0_1
533,1,7,114655,90,0,1,3.5 Hypoxia,7_0_1
534,0,4,853,91,0,1,3.5 Hypoxia,4_0_1
535,1,7,119291,91,0,1,3.5 Hypoxia,7_0_1
536,0,4,846,92,0,1,3.5 Hypoxia,4_0_1
537,1,7,123398,92,0,1,3.5 Hypoxia,7_0_1
538,0,4,850,93,0,1,3.5 Hypoxia,4_0_1
539,1,7,128228,93,0,1,3.5 Hypoxia,7_0_1
540,0,4,849,94,0,1,3.5 Hypoxia,4_0_1
541,1,7,132598,94,0,1,3.5 Hypoxia,7_0_1
542,0,4,869,95,0,1,3.5 Hypoxia,4_0_1
543,1,7,137320,95,0,1,3.5 Hypoxia,7_0_1
544,0,4,881,96,0,1,3.5 Hypoxia,4_0_1
545,1,7,143114,96,0,1,3.5 Hypoxia,7_0_1
546,0,4,873,97,0,1,3.5 Hypoxia,4_0_1
547,1,7,147301,97,0,1,3.5 Hypoxia,7_0_1
548,0,4,887,98,0,1,3.5 Hypoxia,4_0_1
549,1,7,152968,98,0,1,3.5 Hypoxia,7_0_1
550,0,4,900,99,0,1,3.5 Hypoxia,4_0_1
551,1,7,157036,99,0,1,3.5 Hypoxia,7_0_1
552,0,4,930,100,0,1,3.5 Hypoxia,4_0_1
553,1,7,160417,100,0,1,3.5 Hypoxia,7_0_1
554,0,4,923,101,0,1,3.5 Hypoxia,4_0_1
555,1,7,162214,101,0,1,3.5 Hypoxia,7_0_1
556,0,4,918,102,0,1,3.5 Hypoxia,4_0_1
557,1,7,168045,102,0,1,3.5 Hypoxia,7_0_1
558,0,4,878,103,0,1,3.5 Hypoxia,4_0_1
559,1,7,172408,103,0,1,3.5 Hypoxia,7_0_1
560,0,4,889,104,0,1,3.5 Hypoxia,4_0_1
561,1,7,177408,104,0,1,3.5 Hypoxia,7_0_1
562,0,4,879,105,0,1,3.5 Hypoxia,4_0_1
563,1,7,181685,105,0,1,3.5 Hypoxia,7_0_1
564,0,4,884,106,0,1,3.5 Hypoxia,4_0_1
565,0,4,862,107,0,1,3.5 Hypoxia,4_0_1
566,0,4,881,108,0,1,3.5 Hypoxia,4_0_1
567,0,4,873,109,0,1,3.5 Hypoxia,4_0_1
568,0,4,842,110,0,1,3.5 Hypoxia,4_0_1
569,0,4,835,111,0,1,3.5 Hypoxia,4_0_1
570,0,4,836,112,0,1,3.5 Hypoxia,4_0_1
571,0,4,829,113,0,1,3.5 Hypoxia,4_0_1
572,0,4,831,114,0,1,3.5 Hypoxia,4_0_1
573,0,4,833,115,0,1,3.5 Hypoxia,4_0_1
574,0,4,823,116,0,1,3.5 Hypoxia,4_0_1
575,0,4,827,117,0,1,3.5 Hypoxia,4_0_1
576,0,4,830,118,0,1,3.5 Hypoxia,4_0_1
577,0,4,825,119,0,1,3.5 Hypoxia,4_0_1
578,0,4,823,120,0,1,3.5 Hypoxia,4_0_1
579,0,4,818,121,0,1,3.5 Hypoxia,4_0_1
580,0,4,812,122,0,1,3.5 Hypoxia,4_0_1
581,0,4,818,123,0,1,3.5 Hypoxia,4_0_1
582,0,4,831,124,0,1,3.5 Hypoxia,4_0_1
583,0,4,828,125,0,1,3.5 Hypoxia,4_0_1
584,0,4,820,126,0,1,3.5 Hypoxia,4_0_1
585,0,4,823,127,0,1,3.5 Hypoxia,4_0_1
586,0,4,816,128,0,1,3.5 Hypoxia,4_0_1
587,0,4,827,129,0,1,3.5 Hypoxia,4_0_1
588,0,4,814,130,0,1,3.5 Hypoxia,4_0_1
589,0,4,851,131,0,1,3.5 Hypoxia,4_0_1
590,0,4,843,132,0,1,3.5 Hypoxia,4_0_1
591,0,4,871,133,0,1,3.5 Hypoxia,4_0_1
592,0,4,818,134,0,1,3.5 Hypoxia,4_0_1
593,0,4,846,135,0,1,3.5 Hypoxia,4_0_1
594,0,4,811,136,0,1,3.5 Hypoxia,4_0_1
595,0,4,808,137,0,1,3.5 Hypoxia,4_0_1
596,0,4,829,138,0,1,3.5 Hypoxia,4_0_1
597,0,4,815,139,0,1,3.5 Hypoxia,4_0_1
598,0,4,782,140,0,1,3.5 Hypoxia,4_0_1
599,0,4,833,141,0,1,3.5 Hypoxia,4_0_1
600,0,4,840,142,0,1,3.5 Hypoxia,4_0_1
601,0,4,821,143,0,1,3.5 Hypoxia,4_0_1
602,0,4,822,144,0,1,3.5 Hypoxia,4_0_1
603,0,1,488,0,1,1,3.5 Hypoxia,1_1_1
604,1,2,392,0,1,1,3.5 Hypoxia,2_1_1
605,2,3,733,0,1,1,3.5 Hypoxia,3_1_1
606,3,4,323,0,1,1,3.5 Hypoxia,4_1_1
607,4,10,308,0,1,1,3.5 Hypoxia,10_1_1
608,0,1,515,1,1,1,3.5 Hypoxia,1_1_1
609,1,2,409,1,1,1,3.5 Hypoxia,2_1_1
610,2,3,783,1,1,1,3.5 Hypoxia,3_1_1
611,3,4,350,1,1,1,3.5 Hypoxia,4_1_1
612,4,10,256,1,1,1,3.5 Hypoxia,10_1_1
613,0,1,533,2,1,1,3.5 Hypoxia,1_1_1
614,1,2,459,2,1,1,3.5 Hypoxia,2_1_1
615,2,3,829,2,1,1,3.5 Hypoxia,3_1_1
616,3,4,363,2,1,1,3.5 Hypoxia,4_1_1
617,4,10,268,2,1,1,3.5 Hypoxia,10_1_1
618,0,1,547,3,1,1,3.5 Hypoxia,1_1_1
619,1,2,458,3,1,1,3.5 Hypoxia,2_1_1
620,2,3,849,3,1,1,3.5 Hypoxia,3_1_1
621,3,4,372,3,1,1,3.5 Hypoxia,4_1_1
622,4,10,244,3,1,1,3.5 Hypoxia,10_1_1
623,0,1,558,4,1,1,3.5 Hypoxia,1_1_1
624,1,2,516,4,1,1,3.5 Hypoxia,2_1_1
625,2,3,879,4,1,1,3.5 Hypoxia,3_1_1
626,3,4,374,4,1,1,3.5 Hypoxia,4_1_1
627,4,10,247,4,1,1,3.5 Hypoxia,10_1_1
628,0,1,563,5,1,1,3.5 Hypoxia,1_1_1
629,1,2,507,5,1,1,3.5 Hypoxia,2_1_1
630,2,3,887,5,1,1,3.5 Hypoxia,3_1_1
631,3,4,374,5,1,1,3.5 Hypoxia,4_1_1
632,4,10,320,5,1,1,3.5 Hypoxia,10_1_1
633,0,1,579,6,1,1,3.5 Hypoxia,1_1_1
634,1,2,528,6,1,1,3.5 Hypoxia,2_1_1
635,2,3,903,6,1,1,3.5 Hypoxia,3_1_1
636,3,4,374,6,1,1,3.5 Hypoxia,4_1_1
637,4,10,309,6,1,1,3.5 Hypoxia,10_1_1
638,0,1,577,7,1,1,3.5 Hypoxia,1_1_1
639,1,2,539,7,1,1,3.5 Hypoxia,2_1_1
640,2,3,911,7,1,1,3.5 Hypoxia,3_1_1
641,3,4,376,7,1,1,3.5 Hypoxia,4_1_1
642,4,10,297,7,1,1,3.5 Hypoxia,10_1_1
643,0,1,586,8,1,1,3.5 Hypoxia,1_1_1
644,1,2,555,8,1,1,3.5 Hypoxia,2_1_1
645,2,3,923,8,1,1,3.5 Hypoxia,3_1_1
646,3,4,384,8,1,1,3.5 Hypoxia,4_1_1
647,4,10,262,8,1,1,3.5 Hypoxia,10_1_1
648,0,1,596,9,1,1,3.5 Hypoxia,1_1_1
649,1,2,551,9,1,1,3.5 Hypoxia,2_1_1
650,2,3,938,9,1,1,3.5 Hypoxia,3_1_1
651,3,4,380,9,1,1,3.5 Hypoxia,4_1_1
652,4,10,289,9,1,1,3.5 Hypoxia,10_1_1
653,0,1,603,10,1,1,3.5 Hypoxia,1_1_1
654,1,2,561,10,1,1,3.5 Hypoxia,2_1_1
655,2,3,954,10,1,1,3.5 Hypoxia,3_1_1
656,3,4,383,10,1,1,3.5 Hypoxia,4_1_1
657,4,10,324,10,1,1,3.5 Hypoxia,10_1_1
658,0,1,606,11,1,1,3.5 Hypoxia,1_1_1
659,1,2,583,11,1,1,3.5 Hypoxia,2_1_1
660,2,3,985,11,1,1,3.5 Hypoxia,3_1_1
661,3,4,386,11,1,1,3.5 Hypoxia,4_1_1
662,4,10,289,11,1,1,3.5 Hypoxia,10_1_1
663,0,1,610,12,1,1,3.5 Hypoxia,1_1_1
664,1,2,581,12,1,1,3.5 Hypoxia,2_1_1
665,2,3,992,12,1,1,3.5 Hypoxia,3_1_1
666,3,4,379,12,1,1,3.5 Hypoxia,4_1_1
667,4,10,349,12,1,1,3.5 Hypoxia,10_1_1
668,0,1,584,13,1,1,3.5 Hypoxia,1_1_1
669,1,2,581,13,1,1,3.5 Hypoxia,2_1_1
670,2,3,1019,13,1,1,3.5 Hypoxia,3_1_1
671,3,4,374,13,1,1,3.5 Hypoxia,4_1_1
672,4,10,412,13,1,1,3.5 Hypoxia,10_1_1
673,0,1,583,14,1,1,3.5 Hypoxia,1_1_1
674,1,2,612,14,1,1,3.5 Hypoxia,2_1_1
675,2,3,1034,14,1,1,3.5 Hypoxia,3_1_1
676,3,4,382,14,1,1,3.5 Hypoxia,4_1_1
677,4,10,323,14,1,1,3.5 Hypoxia,10_1_1
678,0,1,588,15,1,1,3.5 Hypoxia,1_1_1
679,1,2,641,15,1,1,3.5 Hypoxia,2_1_1
680,2,3,1075,15,1,1,3.5 Hypoxia,3_1_1
681,3,4,392,15,1,1,3.5 Hypoxia,4_1_1
682,4,10,370,15,1,1,3.5 Hypoxia,10_1_1
683,0,1,587,16,1,1,3.5 Hypoxia,1_1_1
684,1,2,640,16,1,1,3.5 Hypoxia,2_1_1
685,2,3,1088,16,1,1,3.5 Hypoxia,3_1_1
686,3,4,380,16,1,1,3.5 Hypoxia,4_1_1
687,4,10,373,16,1,1,3.5 Hypoxia,10_1_1
688,0,1,594,17,1,1,3.5 Hypoxia,1_1_1
689,1,2,667,17,1,1,3.5 Hypoxia,2_1_1
690,2,3,1114,17,1,1,3.5 Hypoxia,3_1_1
691,3,4,385,17,1,1,3.5 Hypoxia,4_1_1
692,4,10,438,17,1,1,3.5 Hypoxia,10_1_1
693,0,1,618,18,1,1,3.5 Hypoxia,1_1_1
694,1,2,706,18,1,1,3.5 Hypoxia,2_1_1
695,2,3,1143,18,1,1,3.5 Hypoxia,3_1_1
696,3,4,384,18,1,1,3.5 Hypoxia,4_1_1
697,4,10,422,18,1,1,3.5 Hypoxia,10_1_1
698,0,1,650,19,1,1,3.5 Hypoxia,1_1_1
699,1,2,728,19,1,1,3.5 Hypoxia,2_1_1
700,2,3,1192,19,1,1,3.5 Hypoxia,3_1_1
701,3,4,386,19,1,1,3.5 Hypoxia,4_1_1
702,4,10,485,19,1,1,3.5 Hypoxia,10_1_1
703,0,1,685,20,1,1,3.5 Hypoxia,1_1_1
704,1,2,760,20,1,1,3.5 Hypoxia,2_1_1
705,2,3,1246,20,1,1,3.5 Hypoxia,3_1_1
706,3,4,391,20,1,1,3.5 Hypoxia,4_1_1
707,4,10,477,20,1,1,3.5 Hypoxia,10_1_1
708,0,1,726,21,1,1,3.5 Hypoxia,1_1_1
709,1,2,791,21,1,1,3.5 Hypoxia,2_1_1
710,2,3,1285,21,1,1,3.5 Hypoxia,3_1_1
711,3,4,389,21,1,1,3.5 Hypoxia,4_1_1
712,4,10,571,21,1,1,3.5 Hypoxia,10_1_1
713,0,1,769,22,1,1,3.5 Hypoxia,1_1_1
714,1,2,793,22,1,1,3.5 Hypoxia,2_1_1
715,2,3,1321,22,1,1,3.5 Hypoxia,3_1_1
716,3,4,384,22,1,1,3.5 Hypoxia,4_1_1
717,4,10,602,22,1,1,3.5 Hypoxia,10_1_1
718,0,1,824,23,1,1,3.5 Hypoxia,1_1_1
719,1,2,848,23,1,1,3.5 Hypoxia,2_1_1
720,2,3,1394,23,1,1,3.5 Hypoxia,3_1_1
721,3,4,391,23,1,1,3.5 Hypoxia,4_1_1
722,4,10,1087,23,1,1,3.5 Hypoxia,10_1_1
723,0,1,879,24,1,1,3.5 Hypoxia,1_1_1
724,1,2,867,24,1,1,3.5 Hypoxia,2_1_1
725,2,3,1476,24,1,1,3.5 Hypoxia,3_1_1
726,3,4,389,24,1,1,3.5 Hypoxia,4_1_1
727,4,10,1011,24,1,1,3.5 Hypoxia,10_1_1
728,0,1,952,25,1,1,3.5 Hypoxia,1_1_1
729,1,2,933,25,1,1,3.5 Hypoxia,2_1_1
730,2,3,1554,25,1,1,3.5 Hypoxia,3_1_1
731,3,4,398,25,1,1,3.5 Hypoxia,4_1_1
732,4,10,1027,25,1,1,3.5 Hypoxia,10_1_1
733,0,1,1003,26,1,1,3.5 Hypoxia,1_1_1
734,1,2,943,26,1,1,3.5 Hypoxia,2_1_1
735,2,3,1601,26,1,1,3.5 Hypoxia,3_1_1
736,3,4,385,26,1,1,3.5 Hypoxia,4_1_1
737,4,10,1001,26,1,1,3.5 Hypoxia,10_1_1
738,0,1,1074,27,1,1,3.5 Hypoxia,1_1_1
739,1,2,1006,27,1,1,3.5 Hypoxia,2_1_1
740,2,3,1672,27,1,1,3.5 Hypoxia,3_1_1
741,3,4,386,27,1,1,3.5 Hypoxia,4_1_1
742,4,10,1519,27,1,1,3.5 Hypoxia,10_1_1
743,0,1,1130,28,1,1,3.5 Hypoxia,1_1_1
744,1,2,1033,28,1,1,3.5 Hypoxia,2_1_1
745,2,3,1759,28,1,1,3.5 Hypoxia,3_1_1
746,3,4,386,28,1,1,3.5 Hypoxia,4_1_1
747,4,10,1736,28,1,1,3.5 Hypoxia,10_1_1
748,0,1,1232,29,1,1,3.5 Hypoxia,1_1_1
749,1,2,1167,29,1,1,3.5 Hypoxia,2_1_1
750,2,3,1895,29,1,1,3.5 Hypoxia,3_1_1
751,3,4,388,29,1,1,3.5 Hypoxia,4_1_1
752,4,10,1917,29,1,1,3.5 Hypoxia,10_1_1
753,0,1,1313,30,1,1,3.5 Hypoxia,1_1_1
754,1,2,1455,30,1,1,3.5 Hypoxia,2_1_1
755,2,3,2003,30,1,1,3.5 Hypoxia,3_1_1
756,3,4,389,30,1,1,3.5 Hypoxia,4_1_1
757,4,10,1465,30,1,1,3.5 Hypoxia,10_1_1
758,0,1,1412,31,1,1,3.5 Hypoxia,1_1_1
759,1,2,1563,31,1,1,3.5 Hypoxia,2_1_1
760,2,3,2902,31,1,1,3.5 Hypoxia,3_1_1
761,3,4,390,31,1,1,3.5 Hypoxia,4_1_1
762,4,10,1663,31,1,1,3.5 Hypoxia,10_1_1
763,0,1,1583,32,1,1,3.5 Hypoxia,1_1_1
764,1,2,1268,32,1,1,3.5 Hypoxia,2_1_1
765,2,3,2490,32,1,1,3.5 Hypoxia,3_1_1
766,3,4,393,32,1,1,3.5 Hypoxia,4_1_1
767,4,10,1600,32,1,1,3.5 Hypoxia,10_1_1
768,0,1,1696,33,1,1,3.5 Hypoxia,1_1_1
769,1,2,1711,33,1,1,3.5 Hypoxia,2_1_1
770,2,3,2426,33,1,1,3.5 Hypoxia,3_1_1
771,3,4,386,33,1,1,3.5 Hypoxia,4_1_1
772,4,10,1723,33,1,1,3.5 Hypoxia,10_1_1
773,0,1,1818,34,1,1,3.5 Hypoxia,1_1_1
774,1,2,1786,34,1,1,3.5 Hypoxia,2_1_1
775,2,3,2543,34,1,1,3.5 Hypoxia,3_1_1
776,3,4,390,34,1,1,3.5 Hypoxia,4_1_1
777,4,10,1955,34,1,1,3.5 Hypoxia,10_1_1
778,0,1,1958,35,1,1,3.5 Hypoxia,1_1_1
779,1,2,1886,35,1,1,3.5 Hypoxia,2_1_1
780,2,3,2673,35,1,1,3.5 Hypoxia,3_1_1
781,3,4,392,35,1,1,3.5 Hypoxia,4_1_1
782,4,10,2095,35,1,1,3.5 Hypoxia,10_1_1
783,0,1,2174,36,1,1,3.5 Hypoxia,1_1_1
784,1,2,2622,36,1,1,3.5 Hypoxia,2_1_1
785,2,3,2926,36,1,1,3.5 Hypoxia,3_1_1
786,3,4,387,36,1,1,3.5 Hypoxia,4_1_1
787,4,10,2819,36,1,1,3.5 Hypoxia,10_1_1
788,0,1,2384,37,1,1,3.5 Hypoxia,1_1_1
789,1,2,2434,37,1,1,3.5 Hypoxia,2_1_1
790,2,3,3209,37,1,1,3.5 Hypoxia,3_1_1
791,3,4,389,37,1,1,3.5 Hypoxia,4_1_1
792,4,10,2862,37,1,1,3.5 Hypoxia,10_1_1
793,0,1,2645,38,1,1,3.5 Hypoxia,1_1_1
794,1,2,2439,38,1,1,3.5 Hypoxia,2_1_1
795,2,3,3551,38,1,1,3.5 Hypoxia,3_1_1
796,3,4,387,38,1,1,3.5 Hypoxia,4_1_1
797,4,10,3124,38,1,1,3.5 Hypoxia,10_1_1
798,0,1,2876,39,1,1,3.5 Hypoxia,1_1_1
799,1,2,2871,39,1,1,3.5 Hypoxia,2_1_1
800,2,3,3920,39,1,1,3.5 Hypoxia,3_1_1
801,3,4,411,39,1,1,3.5 Hypoxia,4_1_1
802,4,10,3129,39,1,1,3.5 Hypoxia,10_1_1
803,0,1,3125,40,1,1,3.5 Hypoxia,1_1_1
804,1,2,2857,40,1,1,3.5 Hypoxia,2_1_1
805,2,3,4212,40,1,1,3.5 Hypoxia,3_1_1
806,3,4,411,40,1,1,3.5 Hypoxia,4_1_1
807,4,10,2204,40,1,1,3.5 Hypoxia,10_1_1
808,0,1,3419,41,1,1,3.5 Hypoxia,1_1_1
809,1,2,3365,41,1,1,3.5 Hypoxia,2_1_1
810,2,3,4464,41,1,1,3.5 Hypoxia,3_1_1
811,3,4,397,41,1,1,3.5 Hypoxia,4_1_1
812,4,10,3192,41,1,1,3.5 Hypoxia,10_1_1
813,0,1,3645,42,1,1,3.5 Hypoxia,1_1_1
814,1,2,3504,42,1,1,3.5 Hypoxia,2_1_1
815,2,3,4659,42,1,1,3.5 Hypoxia,3_1_1
816,3,4,405,42,1,1,3.5 Hypoxia,4_1_1
817,4,10,3332,42,1,1,3.5 Hypoxia,10_1_1
818,0,1,3831,43,1,1,3.5 Hypoxia,1_1_1
819,1,2,4488,43,1,1,3.5 Hypoxia,2_1_1
820,2,3,4901,43,1,1,3.5 Hypoxia,3_1_1
821,3,4,399,43,1,1,3.5 Hypoxia,4_1_1
822,4,10,3499,43,1,1,3.5 Hypoxia,10_1_1
823,0,1,4114,44,1,1,3.5 Hypoxia,1_1_1
824,1,2,3891,44,1,1,3.5 Hypoxia,2_1_1
825,2,3,5306,44,1,1,3.5 Hypoxia,3_1_1
826,3,4,405,44,1,1,3.5 Hypoxia,4_1_1
827,4,10,3949,44,1,1,3.5 Hypoxia,10_1_1
828,0,1,4481,45,1,1,3.5 Hypoxia,1_1_1
829,1,2,4159,45,1,1,3.5 Hypoxia,2_1_1
830,2,3,5805,45,1,1,3.5 Hypoxia,3_1_1
831,3,4,400,45,1,1,3.5 Hypoxia,4_1_1
832,4,10,4327,45,1,1,3.5 Hypoxia,10_1_1
833,0,1,4857,46,1,1,3.5 Hypoxia,1_1_1
834,1,2,4401,46,1,1,3.5 Hypoxia,2_1_1
835,2,3,6263,46,1,1,3.5 Hypoxia,3_1_1
836,3,4,395,46,1,1,3.5 Hypoxia,4_1_1
837,4,10,4063,46,1,1,3.5 Hypoxia,10_1_1
838,0,1,5169,47,1,1,3.5 Hypoxia,1_1_1
839,1,2,4155,47,1,1,3.5 Hypoxia,2_1_1
840,2,3,6770,47,1,1,3.5 Hypoxia,3_1_1
841,3,4,406,47,1,1,3.5 Hypoxia,4_1_1
842,4,10,4738,47,1,1,3.5 Hypoxia,10_1_1
843,0,1,5397,48,1,1,3.5 Hypoxia,1_1_1
844,1,2,5088,48,1,1,3.5 Hypoxia,2_1_1
845,2,3,7175,48,1,1,3.5 Hypoxia,3_1_1
846,3,4,406,48,1,1,3.5 Hypoxia,4_1_1
847,4,10,5530,48,1,1,3.5 Hypoxia,10_1_1
848,0,1,5590,49,1,1,3.5 Hypoxia,1_1_1
849,1,2,6161,49,1,1,3.5 Hypoxia,2_1_1
850,2,3,7534,49,1,1,3.5 Hypoxia,3_1_1
851,3,4,401,49,1,1,3.5 Hypoxia,4_1_1
852,4,10,5278,49,1,1,3.5 Hypoxia,10_1_1
853,0,1,5954,50,1,1,3.5 Hypoxia,1_1_1
854,1,2,6371,50,1,1,3.5 Hypoxia,2_1_1
855,2,3,7984,50,1,1,3.5 Hypoxia,3_1_1
856,3,4,389,50,1,1,3.5 Hypoxia,4_1_1
857,4,10,5846,50,1,1,3.5 Hypoxia,10_1_1
858,0,1,6392,51,1,1,3.5 Hypoxia,1_1_1
859,1,2,6835,51,1,1,3.5 Hypoxia,2_1_1
860,2,3,8910,51,1,1,3.5 Hypoxia,3_1_1
861,3,4,400,51,1,1,3.5 Hypoxia,4_1_1
862,4,10,5948,51,1,1,3.5 Hypoxia,10_1_1
863,0,1,6761,52,1,1,3.5 Hypoxia,1_1_1
864,1,2,6320,52,1,1,3.5 Hypoxia,2_1_1
865,2,3,9237,52,1,1,3.5 Hypoxia,3_1_1
866,3,4,396,52,1,1,3.5 Hypoxia,4_1_1
867,4,10,6268,52,1,1,3.5 Hypoxia,10_1_1
868,0,1,7112,53,1,1,3.5 Hypoxia,1_1_1
869,1,2,7465,53,1,1,3.5 Hypoxia,2_1_1
870,2,3,9657,53,1,1,3.5 Hypoxia,3_1_1
871,3,4,401,53,1,1,3.5 Hypoxia,4_1_1
872,4,10,6842,53,1,1,3.5 Hypoxia,10_1_1
873,0,1,7775,54,1,1,3.5 Hypoxia,1_1_1
874,1,2,6931,54,1,1,3.5 Hypoxia,2_1_1
875,2,3,10004,54,1,1,3.5 Hypoxia,3_1_1
876,3,4,396,54,1,1,3.5 Hypoxia,4_1_1
877,4,10,7369,54,1,1,3.5 Hypoxia,10_1_1
878,0,1,8147,55,1,1,3.5 Hypoxia,1_1_1
879,1,2,8031,55,1,1,3.5 Hypoxia,2_1_1
880,2,3,10554,55,1,1,3.5 Hypoxia,3_1_1
881,3,4,402,55,1,1,3.5 Hypoxia,4_1_1
882,4,10,7899,55,1,1,3.5 Hypoxia,10_1_1
